fio2,pinsp,ti,rr,peep,slope
0.0821895752347116,8.5469164975828,1.4144591017156387,12.34185270389039,8.11957067270366,0.576174204488077
0.5415088701403659,25.17476613966993,2.317778741627112,17.888482460720322,9.197241108363226,0.2544367817954043
0.4445527541877929,18.3730232549796,2.850917053464112,16.109535462184567,9.695089699405925,0.7659498724846109
0.0386954588819077,8.910114577603963,1.6082009015835073,11.989688604825892,7.192804822721089,0.9890639630205664
0.912701997608226,4.970171975442701,1.6085102068686383,25.89495440357987,4.721663376670566,0.2871050633614418
0.1565874368289547,29.66646657573405,1.918365210637776,4.543765858964588,18.0,0.7670980038618341
0.4032758315580845,1.2619388674051135,0.2043564041796138,1.871659766976335,1.1988419240348578,0.1941385839706331
0.337998262484946,6.931375007179469,1.816359174812775,24.63818440077762,6.584806256820495,0.7322730987009854
0.7599191919753477,1.108014654680901,1.5782439988624022,23.46390830875076,1.0526139219468562,0.6377443607964681
0.6033717486295892,5.3279778054423215,0.5187104630694795,21.551459894461093,5.061578915170205,0.2050633835643833
0.5125752232724514,7.394080666262792,2.714070867410925,1.860823325939985,7.024376632949652,0.5023494991128467
0.8473549664182163,5.811027795582587,0.1123563325014568,1.0799401134271474,1.4182969997711945,0.106738515876384
0.8407601760567477,1.1827444905319684,1.7139445734596093,11.92176633425876,1.12360726600537,0.1408467070387727
0.6554322215484395,20.845671507578984,1.414517336552477,15.602889450115637,5.4518790338083125,0.0824938485792361
0.8255447852971733,28.102344810903617,1.450659205889387,25.270766133800088,6.316726256130534,0.904845160851272
0.0280907888534071,19.007030825704817,1.0550660212418113,29.088829086484736,6.552360026954858,0.4096980015991716
0.080998561669784,24.110527891457988,0.6863568596545858,20.00043048165001,12.403350298671924,0.2730850995508743
0.5917288404367018,1.6561691106657346,2.401777506177238,14.700673292588608,1.5733606551324475,0.7353754233796383
0.9235223828021544,9.674076617546188,0.8637257758625295,18.474120962767632,7.272987728823011,0.0687849476384699
0.7582189438912041,26.242384260926823,2.382292391403862,15.697213655344449,5.17263486661515,0.9145926529150674
0.9654424692916032,11.752402746555294,0.7403815473564656,16.308102131973616,6.846689329710881,0.7033624699886423
0.7885782890852688,28.849183667094724,0.5903665428468408,18.68483720404636,10.886114794145913,0.3472336474173911
0.9027962556060436,14.017988793567856,1.064227848089345,6.919534007409496,13.317089353889465,0.692257961740468
0.7941524642826941,4.57222938863154,2.560239324623974,6.331316767430503,4.101954503630168,0.0347191240817205
0.0145217623580424,20.233777985551956,2.176116445561713,17.486592670267417,6.918469097581244,0.7192420083412712
0.7109116801020162,27.02769707485261,2.2728402687720317,14.153173200255068,12.730468827245426,0.3769961448656085
0.8540957010697621,14.869633608644744,2.9007093860984607,18.829180357055478,5.2522436870841895,0.1463641739145188
0.5468267436734565,15.6035407641842,2.5081031497660664,9.15758005700701,10.945236933337778,0.2931418534453075
0.5066298886635466,24.427046853541498,0.1411585577682788,14.082974116025184,18.0,0.1341006298798648
0.0239312268085896,25.422008583343228,1.976487090444406,28.839044927525304,18.0,0.321409661435396
0.0122966402405207,4.414337348402233,1.8523957744501824,5.078151105822627,4.193620480982121,0.9280646534172003
0.1075108944100144,13.815940996760556,0.8457102609732,13.19733930863538,9.280817001500886,0.1586292970268465
0.189723000838305,10.20087870488424,2.2147762232471293,25.73623438869644,4.879978547664941,0.6869826468960076
0.5102219011664829,1.660743936994089,1.3688501334886916,1.4145338731759187,1.5777067401443845,0.885235009077846
0.3989854525378741,24.96221338210691,1.9328826812369972,18.2555815024945,18.0,0.637131170509951
0.4027254947421536,1.6393964525666915,0.1481999962069543,29.35842978204849,1.5574266299383568,0.1407899963966066
0.6900341039908795,16.59475053992029,2.736287707118439,15.963847517273486,13.121508663251912,0.1589247296570507
0.2350611312275029,4.09868287664049,0.3618422171228155,7.764402169602819,3.8937487328084655,0.2892211626640949
0.954680058450749,29.590488168037865,0.559359126293536,10.268273192928044,18.0,0.0310514943811476
0.6693133955584113,21.86970554201798,2.775491035781143,19.621768595473824,18.0,0.185037258632281
0.4996311261299262,23.961572320685416,0.915584332455044,25.042562927749856,18.0,0.3170893636764085
0.6526249223757101,8.721484482065172,0.4968442409343315,13.615901570586132,2.8585757127067453,0.1770676405062059
