fio2,pinsp,ti,rr,peep,slope
0.6946196041410208,8.57979264233143,1.0258221366821687,19.49199642735312,8.150803010214858,0.2755825166463894
0.2603622143187845,20.9385169210652,0.2890299678525051,18.894371121596464,17.329011119826756,0.2745784694598798
0.3744482887778741,14.868849702694709,2.235307576448752,5.166709748871106,14.125407217559973,0.4515974484694438
0.690421528956256,28.131795258027573,2.174777058746848,26.20958307921668,13.602323505581158,0.4096854418666524
0.5302037377246975,5.2735946073873805,1.673777721029145,19.33237556428558,5.009914877018011,0.5639510179916692
0.9136123360825548,29.099573169669863,0.6156493307870177,1.8052384856465016,18.0,0.4843297539745538
0.3122893851875499,10.518296614886832,1.4590988548883468,26.28982607514618,9.054558956314668,0.9424957931898011
0.3036935968500763,9.029387245813169,0.7211478525987893,1.2844941718804206,8.577917883522508,0.1525543733002414
0.158583628403778,4.623628604422253,2.259932996647167,25.221986706935606,4.39244717420114,0.8156174712271136
0.42693654973273,5.541275308145462,0.897239284612523,24.917867800244352,2.6924048545644865,0.5917382305309155
0.7073961561071055,21.45560458666629,0.9052509887505332,19.24301581038801,8.550627892510057,0.3087167658757125
0.6622466492708783,24.032588773726204,2.3599421932823343,16.51789977774201,2.16325172364052,0.2904015623669099
0.3115013213869305,2.401387023256304,2.5885376529864543,21.34890288113875,2.281317672093489,0.1552311799871314
0.0179559878009082,6.34080812968479,0.9574474259619564,23.24874228174308,6.02376772320055,0.903562613750176
0.6617913071940728,11.54971895793731,0.3012035230970449,23.529220184348016,6.209003999521104,0.1469121753700548
0.6353641100188654,3.3511729136207102,2.861606584714873,19.918880640149,3.1836142679396744,0.4258360682365136
0.0754693247839066,25.33077753533239,1.891767325071936,3.3425909240315503,18.0,0.7851248856547732
0.2298399125419131,4.911306235207832,2.094030365335576,24.77111261399976,4.66574092344744,0.9381512126956696
0.9274832889268024,12.982062571723674,0.6089465994111715,26.888366869902992,11.32486752100674,0.2981767199223427
0.6564049789929106,10.772777753019684,2.1364630159544595,21.99272994592289,10.2341388653687,0.9139481073742924
0.6542744781609297,1.8430161336050888,2.4754772062694808,14.7908145139572,1.7508653269248349,0.6639145628976593
0.5298291070099078,14.119416039438,1.2204726250189162,4.2399040933639816,13.4134452374661,0.1758132598625427
0.8513295182488456,26.088087636361525,0.4607044014221149,11.666050339583514,5.585627172542732,0.3650197773084325
0.6355080552794609,2.610594382941035,2.0739936791551936,21.012958762132296,2.4800646637939834,0.2739170757514652
0.6009764172717197,1.5051638410192447,0.162576005925222,12.99903472781535,1.4299056489682824,0.1544472056289609
0.3195918004564793,6.21220555218222,1.7925315665570751,20.70033529665577,5.901595274573109,0.4629228396425399
0.9145680103632062,3.594779996196493,2.2247186843240168,25.62121692132932,2.495841691702042,0.0214626520160341
0.8347322807131539,22.822618432040603,2.250341120352862,9.343964685751242,2.527676422030112,0.8024108071255737
0.1329531842834008,24.300299090584243,0.4177463327978915,13.811924027643196,18.0,0.3968590161579969
0.0564984190063549,24.119469077254067,1.6422919713735953,15.41908865463703,18.0,0.4727269744046091
0.1542306112294064,7.656742529131638,1.5886542027273436,20.016128648459237,7.273905402675056,0.668989237981707
0.914899514070006,24.09547737411139,2.831238686336852,4.1943214717874,13.942687400531174,0.0128016038562214
0.2825462987207666,9.896260099373348,0.6452172044858532,16.70966199891069,5.363134553247936,0.6129563442615605
0.8050367978211128,18.744111304068973,0.7562815178301222,9.3838074251854,5.256068169869328,0.6981308750274777
0.7213001030882769,29.02336745773202,1.73705556380546,2.8622771404170533,10.559036754795727,0.9976516356837684
0.5235381119495731,16.544948498788244,0.4841917087464836,24.86606124314731,15.717701073848833,0.0343301195279781
0.4080156843839539,19.52618066003091,1.9950867094213227,14.28036680786092,8.25257599961629,0.6030475289775605
0.8239112960544195,16.749910604059412,1.889830819987894,29.565446821152747,15.91241507385644,0.4380739650804901
0.1182033771477585,4.35730522063194,0.6727274457513981,27.883983444997696,4.139439959600343,0.196105289878943
0.4357023714701991,8.662890959616016,2.0392552693160493,27.951380515062915,8.229746411635215,0.3815440487312583
0.5658241823505887,16.265212949088514,0.8482392630474714,14.325591097713598,13.305813278247914,0.2611133602264955
0.5088085561488874,18.59657178512336,2.0685623077065687,3.2917876427910664,13.120326805012294,0.1195889466192356
0.8891580546304833,27.26415508210953,1.8449050625052357,13.273092298009782,17.338971747002144,0.2535360173292834
0.7387658296545123,7.537710202368893,0.1233656121196267,14.716369564701354,3.98516232273933,0.1171973315136453
0.1085256817434353,2.6382977307571336,1.9449480015065457,29.306696094624694,2.5063828442192766,0.455841750347971
0.042478270113107,17.757598549134595,1.6880106402494763,5.976339167788288,12.57216293111622,0.355344431122128
0.2887328263175569,22.56562271468881,0.5662799159495161,19.543360819883723,18.0,0.5379659201520403
0.9236913892641716,1.6546983919738094,0.284273469534031,14.317247169844894,1.5719634723751188,0.0244362762159984
0.4059636679552719,8.558020853230055,0.5697940025298022,7.983989341171939,8.130119810568551,0.5413043024033121
0.184404532515725,16.077107818672086,0.8386993854775572,12.09567155925792,10.708715661304694,0.5468829171844688
0.7169139995266057,14.90183818673353,2.944093161265347,19.360800381568723,14.156746277396852,0.3569459013013918
0.7495122820172411,1.9728731269555253,2.594132195418968,4.420476327883703,1.8742294706077487,0.0281394412697973
0.8592203337655021,8.575730483101117,1.5932227520954267,23.75365936428964,1.2455713066598235,0.8879490928816378
0.0796276537642111,1.9581653322375585,2.3311941860086964,5.430827440168268,1.8602570656256805,0.9490301969273937
0.3680499473917027,15.45190232457288,2.975314343499068,10.903407429402584,7.863389436953919,0.9965469035489116
0.7666582368665877,16.11010109098325,2.110738138214207,25.594951131777087,9.179590971605595,0.2196465829750713
0.562646355403525,7.526422585561095,2.0579089261651013,20.986787317654134,7.15010145628304,0.3058281640796705
0.5885984784545767,22.94181581962754,0.3472017675324661,4.408456373243434,7.496262469878097,0.3298416791558428
